1001,2815.1147, 96198.3047, -0.0008
1002,13007.9717, 448919.6875, -0.0015
1003,-37333.4062, -704173.9375, 0.0202
1004,-22592.5605, -191145.0000, 0.0191
1005,-8215.4707, 321884.0000, 0.0180
1006,-53117.1172, -753011.1250, 0.0337
1007,-38905.6797, -240001.7500, 0.0325
1008,-25028.6543, 273006.8438, 0.0314
1009,-65841.5938, -751301.0000, 0.0428
1010,-52130.8984, -238310.4844, 0.0416
1011,-38723.3633, 274678.6250, 0.0404
1012,-76466.0312, -721308.0625, 0.0490
1013,-63217.2070, -208336.0312, 0.0477
1014,-50239.6250, 304633.5625, 0.0464
1015,-85572.0703, -678271.0625, 0.0530
1016,-72739.1016, -165318.0312, 0.0517
1017,-60152.3867, 347632.2188, 0.0504
1018,-93460.7031, -631686.7500, 0.0557
1019,-81006.9219, -118752.8906, 0.0543
1020,-68778.6172, 394177.8750, 0.0529
1021,-100268.0469, -587012.8750, 0.0572
1022,-88164.0938, -74097.9844, 0.0557
1023,-76272.5469, 438812.4062, 0.0542
1024,-106039.6484, -547303.6875, 0.0578
1025,-94262.0078, -34409.1055, 0.0562
1026,-82690.3594, 478482.0625, 0.0546
1027,-110777.3438, -514734.7500, 0.0574
1028,-99319.1328, -1859.0443, 0.0557
1029,-88064.4688, 511011.7188, 0.0540
1030,-114504.8594, -492024.1250, 0.0556
1031,-103357.9766, 20831.6465, 0.0539
1032,-92417.6328, 533683.1875, 0.0521
1033,-117258.2266, -483455.2812, 0.0517
1034,-106425.7188, 29381.4160, 0.0500
1035,-95802.2266, 542214.3125, 0.0481
1036,-119037.8203, -492004.4375, 0.0443
1037,-108522.0547, 20814.1680, 0.0424
1038,-98219.2656, 533628.6250, 0.0405
1039,-120334.0859, -542047.3125, 0.0308
1040,-110130.3359, -29246.4473, 0.0289
1041,-100139.4375, 483551.1250, 0.0269
1042,-119718.7500, -566051.3750, 0.0220
1043,-109832.2266, -53266.3164, 0.0200
1044,-100153.2188, 459514.9688, 0.0181
1045,-117189.2344, -561704.3750, 0.0167
1046,-107615.8750, -48934.9102, 0.0147
1047,-98243.7188, 463831.2812, 0.0128
1048,-113090.5625, -545428.7500, 0.0137
1049,-103824.4297, -32673.9688, 0.0118
1050,-94754.0781, 480076.9375, 0.0098
1051,-107567.4766, -525429.1875, 0.0120
1052,-98600.4531, -12689.2939, 0.0101
1053,-89826.6250, 500047.1562, 0.0081
1054,-100688.7266, -507748.5938, 0.0109
1055,-92018.2891, 4977.2256, 0.0089
1056,-83540.9297, 517699.1562, 0.0069
1057,-92499.3047, -498410.4688, 0.0094
1058,-84123.0469, 14301.3291, 0.0075
1059,-75941.5859, 527009.7500, 0.0055
1060,-82987.6641, -500651.3750, 0.0064
1061,-74906.2969, 12047.1143, 0.0045
1062,-67021.9297, 524742.7500, 0.0025
1063,-72411.2969, -543903.5625, -0.0012
1064,-64622.5938, -31216.7793, -0.0031
1065,-57028.7422, 481466.4688, -0.0050
1066,-60184.6055, -563031.8125, -0.0063
1067,-52688.1289, -50356.5156, -0.0082
1068,-45382.8008, 462315.4688, -0.0101
1069,-46330.0742, -554587.8125, -0.0088
1070,-39122.8984, -41923.3945, -0.0107
1071,-32101.2422, 470737.8750, -0.0125
1072,-31011.4473, -536519.9375, -0.0096
1073,-24088.2031, -23865.8828, -0.0115
1074,-17346.2422, 488784.9062, -0.0133
1075,-14281.3047, -516486.1250, -0.0095
1076,-7635.3770, -3842.0066, -0.0113
1077,-1170.6177, 508798.9375, -0.0131
1078,3848.7473, -499587.9375, -0.0089
1079,10219.3672, 13046.8486, -0.0107
1080,16407.6562, 525678.6250, -0.0124
1081,23385.4551, -491289.0000, -0.0081
1082,29478.7266, 21337.2891, -0.0098
1083,35388.1602, 533960.6875, -0.0114
1084,44343.5117, -494630.3125, -0.0078
1085,50157.0938, 17988.2617, -0.0095
1086,55783.5391, 530604.2500, -0.0111
1087,66793.8047, -544597.3125, -0.0118
1088,72333.1016, -31985.5293, -0.0134
1089,77685.6406, 480623.3438, -0.0150
1090,90470.7109, -564110.7500, -0.0150
1091,95732.2578, -51505.4297, -0.0166
1092,100811.8359, 461096.3438, -0.0181
1093,115254.0703, -554105.1250, -0.0162
1094,120239.2109, -41506.6094, -0.0177
1095,125048.5156, 471088.8438, -0.0192
1096,141145.5312, -536287.6250, -0.0162
1097,145861.5312, -23695.5176, -0.0176
1098,150405.8438, 488894.3438, -0.0190
1099,168111.3750, -518491.0625, -0.0154
1100,172565.0781, -5904.2744, -0.0168
1101,176847.3125, 506680.9688, -0.0181
1102,196098.7500, -504819.8750, -0.0142
1103,200292.5312, 7763.0273, -0.0155
1104,204314.1719, 520343.7812, -0.0168
1105,225045.1719, -499201.5312, -0.0124
1106,228977.6875, 13378.0225, -0.0137
1107,232737.3906, 525955.0625, -0.0149
1108,254832.9219, -502494.2188, -0.0104
1109,258502.5938, 10082.1914, -0.0116
1110,261998.5938, 522656.7812, -0.0127
1111,285689.7812, -548085.1250, -0.0125
1112,289102.2812, -35510.4375, -0.0136
1113,292340.9062, 477061.2188, -0.0147
1114,316495.3750, -562690.1250, -0.0153
1115,319647.0000, -50119.6836, -0.0164
1116,322630.1875, 462449.0938, -0.0174
1117,347045.7812, -552381.2500, -0.0163
1118,349942.0625, -39814.5273, -0.0173
1119,352675.5938, 472750.7500, -0.0182
1120,377353.0000, -538987.8125, -0.0162
1121,380000.4688, -26424.2363, -0.0171
1122,382489.1875, 486138.2812, -0.0180
1123,407196.4062, -528481.3125, -0.0157
1124,409602.5312, -15919.0410, -0.0165
1125,411852.2500, 496640.4688, -0.0173
1126,436270.6562, -522820.4688, -0.0147
1127,438439.5000, -10259.7080, -0.0155
1128,440452.0312, 502299.5312, -0.0162
1129,464220.0312, -522888.7188, -0.0130
1130,466153.0312, -10329.0176, -0.0137
1131,467931.9688, 502228.1250, -0.0143
1132,490591.8438, -525138.1250, -0.0101
1133,492292.1250, -12578.1279, -0.0107
1134,493839.4688, 499976.8750, -0.0113
1135,515135.3125, -543816.1875, -0.0109
1136,516605.9375, -31258.6602, -0.0114
1137,517926.1562, 481295.9375, -0.0119
1138,537032.4375, -546901.0625, -0.0140
1139,538275.3750, -34347.1445, -0.0144
1140,539373.4375, 478205.1875, -0.0148
