1,0.1208
2,0.4371
3,0.7676
4,0.7776
5,1.5711
6,1.6812
7,1.7969
8,1.9368
9,2.1997
10,2.2494
11,2.2774
12,3.1626
13,3.1767
14,3.9587
15,4.4740
16,4.5415
17,4.7971
18,4.8104
19,5.0586
20,5.2307
21,6.1196
22,6.1202
23,6.2322
24,6.3316
25,6.4109
26,6.4214
27,6.4677
28,6.6148
29,6.7771
30,6.9323
31,7.2730
32,7.4396
33,8.0807
34,10.1294
35,10.1838
36,10.2506
37,10.8208
38,12.5687
39,12.6647
40,14.0474
41,14.0904
42,15.3737
43,18.5568
44,18.8317
45,19.0885
46,21.2685
47,23.1416
48,23.2219
49,23.8504
50,23.8506
51,23.9042
52,24.2844
53,24.3458
54,24.3922
55,24.4799
56,24.4805
57,24.4851
58,24.5314
59,24.5317
60,28.8822
61,29.7896
62,30.4735
63,31.1499
64,34.6471
65,34.9728
66,37.3836
67,38.0853
68,38.1307
69,38.4662
70,39.3715
71,45.0291
72,45.7221
73,46.6706
74,47.4709
75,50.3135
76,52.4963
77,53.4014
78,53.6858
79,55.0821
80,55.0835
81,55.1975
82,55.2328
83,55.2351
84,55.3657
85,55.5213
86,55.8392
87,62.1678
88,62.5028
89,64.2977
90,64.8416
91,71.1202
92,71.7294
93,72.3286
94,79.8656
95,82.0942
96,82.8899
97,84.0753
98,85.0452
99,85.3000
100,86.3468
