1001,1.01737e-10,-0.021792,-3.30838e-10,0.000206333,-1.49782e-11,-0.000234802
1002,1.0114e-10,-0.0222099,-3.08329e-10,0.000239069,-1.50206e-11,-0.000233599
1003,9.95505e-11,-0.0233209,-2.4794e-10,0.000326275,-1.51624e-11,-0.000230026
1004,9.79665e-11,-0.024418,-1.86871e-10,0.000408605,-1.53259e-11,-0.000226055
1005,9.63836e-11,-0.0255059,-1.25142e-10,0.000490761,-1.54901e-11,-0.000221573
1006,9.4802e-11,-0.0265823,-6.27562e-11,0.000572722,-1.56532e-11,-0.000216591
1007,9.32251e-11,-0.0276397,3.06367e-13,0.000651037,-1.57976e-11,-0.000211208
1008,9.16533e-11,-0.0286811,6.38739e-11,0.000729119,-1.59059e-11,-0.000205349
1009,9.00905e-11,-0.0297045,1.27801e-10,0.00080695,-1.59784e-11,-0.000199027
1010,8.85423e-11,-0.0307037,1.91967e-10,0.000881917,-1.60034e-11,-0.000192316
1011,8.7012e-11,-0.0316807,2.5611e-10,0.000956598,-1.59693e-11,-0.000185168
1012,8.55048e-11,-0.0326336,3.19997e-10,0.00103098,-1.58788e-11,-0.000177594
1013,8.40278e-11,-0.0335573,3.83425e-10,0.00110298,-1.57245e-11,-0.000169658
1014,8.25852e-11,-0.0344532,4.46084e-10,0.00117464,-1.54997e-11,-0.000161326
1015,8.11826e-11,-0.0353194,5.07701e-10,0.00124596,-1.52094e-11,-0.000152611
1016,7.98272e-11,-0.0361516,5.6804e-10,0.00131517,-1.48497e-11,-0.000143568
1017,7.85233e-11,-0.0369509,6.26779e-10,0.00138401,-1.44169e-11,-0.000134173
1018,7.72762e-11,-0.0377157,6.83638e-10,0.00145245,-1.39182e-11,-0.000124441
1019,7.6092e-11,-0.0384421,7.38383e-10,0.00151894,-1.33519e-11,-0.000114422
1020,7.49749e-11,-0.0391311,7.90706e-10,0.001585,-1.27166e-11,-0.000104099
1021,7.39293e-11,-0.0397813,8.40347e-10,0.00165062,-1.20214e-11,-9.34876e-05
1022,7.29599e-11,-0.0403891,8.87102e-10,0.00171433,-1.12662e-11,-8.26364e-05
1023,7.207e-11,-0.0409557,9.30691e-10,0.00177757,-1.04506e-11,-7.15322e-05
1024,7.1263e-11,-0.0414798,9.70894e-10,0.00184034,-9.58547e-12,-6.01907e-05
1025,7.05418e-11,-0.0419581,1.00755e-09,0.00190117,-8.67164e-12,-4.86607e-05
1026,6.9909e-11,-0.0423919,1.04043e-09,0.0019615,-7.70944e-12,-3.69306e-05
1027,6.93663e-11,-0.0427802,1.06936e-09,0.00202132,-6.71097e-12,-2.50173e-05
1028,6.89151e-11,-0.0431199,1.09424e-09,0.00207912,-5.67735e-12,-1.29696e-05
1029,6.85566e-11,-0.0434126,1.11489e-09,0.0021364,-4.60953e-12,-7.76879e-07
1030,6.82917e-11,-0.0436574,1.1312e-09,0.00219313,-3.52051e-12,1.15435e-05
1031,6.81192e-11,-0.0438515,1.14312e-09,0.00224776,-2.41146e-12,2.39418e-05
1032,6.804e-11,-0.0439965,1.15054e-09,0.00230183,-1.2837e-12,3.64287e-05
1033,6.80529e-11,-0.0440922,1.1534e-09,0.00235533,-1.50691e-13,4.89865e-05
1034,6.81555e-11,-0.0441355,1.15174e-09,0.00240662,9.86199e-13,6.15645e-05
1035,6.83472e-11,-0.0441286,1.1455e-09,0.00245731,2.12575e-12,7.4174e-05
1036,6.86258e-11,-0.0440713,1.13468e-09,0.00250742,3.25451e-12,8.67969e-05
