180.0,5.5,0.0632,0.1205,0.1441,0.1488,0.1854,0.1995,0.2084,0.2317,0.2362,0.2488,0.2690,0.2868,0.3253,0.3286,0.3303,0.3484,0.3933,0.3983,0.4063,0.4107,0.4107,0.4127,0.4133,0.4164,0.4173,0.4214,0.4214,0.4532,0.4980,0.5013,0.5067,0.5109,0.5114,0.5279,0.5781,0.5981,0.6068,0.6099,0.6386,0.6844,0.7022,0.7083,0.7107,0.7677,0.7996,0.8011,0.8210,0.8215,0.8215,0.8217,0.8221,0.8222,0.8238,0.8250,0.8321,0.8825,0.8962,0.8970,0.9016,0.9033,0.9653,0.9907,0.9946,1.0538,1.0818,1.0923,1.0938,1.1078,1.1750,1.1753,1.1902,1.2017,1.2128,1.2322,1.2322,1.2335,1.2339,1.2340,1.2345,1.2630,1.2729,1.2733,1.2883,1.2973,1.3067,1.3366,1.3366,1.3487,1.3709,1.3863,1.4063,1.4272,1.4741,1.4845,1.4854,1.5125,1.5290,1.5558,1.5827,1.5835
180.0,5.5,0.0632,0.1205,0.1441,0.1488,0.1854,0.1995,0.2084,0.2317,0.2362,0.2488,0.2690,0.2868,0.3253,0.3286,0.3303,0.3484,0.3933,0.3983,0.4063,0.4107,0.4107,0.4127,0.4133,0.4164,0.4173,0.4214,0.4214,0.4532,0.4980,0.5013,0.5067,0.5109,0.5114,0.5279,0.5781,0.5981,0.6068,0.6099,0.6386,0.6844,0.7022,0.7083,0.7107,0.7677,0.7996,0.8011,0.8210,0.8215,0.8215,0.8217,0.8221,0.8222,0.8238,0.8250,0.8321,0.8825,0.8962,0.8970,0.9016,0.9033,0.9653,0.9907,0.9946,1.0538,1.0818,1.0923,1.0938,1.1078,1.1750,1.1753,1.1902,1.2017,1.2128,1.2322,1.2322,1.2335,1.2339,1.2340,1.2345,1.2630,1.2729,1.2733,1.2883,1.2973,1.3067,1.3366,1.3366,1.3487,1.3709,1.3863,1.4063,1.4272,1.4741,1.4845,1.4854,1.5125,1.5290,1.5558,1.5827,1.5835
180.0,5.8,0.0632,0.1204,0.1443,0.1490,0.1858,0.1997,0.2089,0.2316,0.2362,0.2492,0.2692,0.2870,0.3258,0.3288,0.3304,0.3486,0.3928,0.3978,0.4077,0.4101,0.4101,0.4123,0.4127,0.4161,0.4167,0.4208,0.4209,0.4527,0.5004,0.5007,0.5075,0.5106,0.5113,0.5280,0.5777,0.6013,0.6066,0.6097,0.6382,0.6837,0.7015,0.7074,0.7156,0.7687,0.7985,0.8001,0.8198,0.8203,0.8203,0.8205,0.8209,0.8210,0.8227,0.8240,0.8387,0.8820,0.8950,0.8958,0.9013,0.9033,0.9738,0.9894,0.9932,1.0549,1.0806,1.0908,1.0929,1.1178,1.1736,1.1757,1.1886,1.2004,1.2112,1.2305,1.2305,1.2318,1.2322,1.2322,1.2328,1.2715,1.2728,1.2750,1.2865,1.2980,1.3064,1.3366,1.3366,1.3479,1.3703,1.3844,1.4051,1.4410,1.4744,1.4824,1.4835,1.5121,1.5290,1.5564,1.5805,1.5813
180.0,6.1,0.0633,0.1205,0.1448,0.1487,0.1873,0.1996,0.2102,0.2332,0.2377,0.2497,0.2690,0.2884,0.3272,0.3305,0.3316,0.3494,0.3951,0.4000,0.4096,0.4125,0.4125,0.4148,0.4150,0.4185,0.4189,0.4229,0.4230,0.4545,0.5032,0.5036,0.5098,0.5114,0.5138,0.5282,0.5800,0.6053,0.6102,0.6108,0.6402,0.6862,0.7057,0.7112,0.7210,0.7724,0.8032,0.8046,0.8245,0.8250,0.8250,0.8252,0.8256,0.8257,0.8271,0.8283,0.8458,0.8843,0.9001,0.9010,0.9025,0.9033,0.9828,0.9950,0.9990,1.0597,1.0859,1.0971,1.0978,1.1284,1.1754,1.1798,1.1954,1.2061,1.2177,1.2375,1.2375,1.2388,1.2392,1.2392,1.2397,1.2773,1.2779,1.2878,1.2939,1.2995,1.3120,1.3368,1.3368,1.3530,1.3746,1.3923,1.4110,1.4564,1.4741,1.4909,1.4916,1.5183,1.5295,1.5628,1.5895,1.5900
180.0,6.4,0.0634,0.1205,0.1454,0.1489,0.1868,0.1998,0.2099,0.2327,0.2373,0.2501,0.2688,0.2895,0.3275,0.3303,0.3311,0.3490,0.3944,0.3993,0.4107,0.4118,0.4118,0.4141,0.4144,0.4179,0.4182,0.4223,0.4223,0.4530,0.5028,0.5049,0.5112,0.5125,0.5130,0.5280,0.5793,0.6064,0.6105,0.6106,0.6397,0.6841,0.7045,0.7102,0.7244,0.7761,0.8018,0.8033,0.8231,0.8236,0.8236,0.8238,0.8242,0.8243,0.8258,0.8271,0.8502,0.8827,0.8986,0.8994,0.9017,0.9032,0.9881,0.9934,0.9972,1.0634,1.0838,1.0952,1.0957,1.1344,1.1762,1.1779,1.1934,1.2045,1.2157,1.2354,1.2354,1.2367,1.2371,1.2371,1.2377,1.2761,1.2763,1.2915,1.2949,1.3016,1.3119,1.3366,1.3367,1.3525,1.3731,1.3899,1.4097,1.4647,1.4744,1.4883,1.4894,1.5161,1.5293,1.5661,1.5868,1.5874
180.0,6.7,0.0634,0.1206,0.1461,0.1488,0.1872,0.1998,0.2102,0.2331,0.2377,0.2503,0.2686,0.2910,0.3280,0.3308,0.3312,0.3491,0.3950,0.3999,0.4115,0.4124,0.4124,0.4147,0.4150,0.4186,0.4188,0.4228,0.4229,0.4522,0.5035,0.5061,0.5113,0.5138,0.5157,0.5280,0.5799,0.6076,0.6108,0.6121,0.6402,0.6831,0.7056,0.7112,0.7268,0.7806,0.8030,0.8044,0.8243,0.8248,0.8248,0.8250,0.8254,0.8255,0.8269,0.8284,0.8534,0.8820,0.8999,0.9008,0.9014,0.9032,0.9921,0.9949,0.9987,1.0683,1.0843,1.0962,1.0969,1.1388,1.1765,1.1795,1.1951,1.2061,1.2173,1.2372,1.2372,1.2385,1.2389,1.2389,1.2395,1.2768,1.2782,1.2935,1.2994,1.3046,1.3142,1.3366,1.3367,1.3546,1.3735,1.3920,1.4116,1.4713,1.4744,1.4905,1.4916,1.5165,1.5293,1.5713,1.5892,1.5897
180.0,7.0,0.0635,0.1206,0.1469,0.1488,0.1872,0.1998,0.2103,0.2331,0.2377,0.2503,0.2684,0.2923,0.3281,0.3308,0.3309,0.3490,0.3949,0.3998,0.4116,0.4124,0.4124,0.4148,0.4150,0.4185,0.4188,0.4228,0.4229,0.4503,0.5035,0.5064,0.5111,0.5138,0.5188,0.5278,0.5799,0.6077,0.6107,0.6123,0.6403,0.6804,0.7056,0.7113,0.7272,0.7849,0.8030,0.8044,0.8243,0.8247,0.8248,0.8250,0.8253,0.8254,0.8269,0.8285,0.8539,0.8797,0.8998,0.9006,0.9007,0.9031,0.9928,0.9948,0.9987,1.0724,1.0826,1.0951,1.0968,1.1396,1.1767,1.1793,1.1951,1.2062,1.2171,1.2371,1.2372,1.2385,1.2389,1.2389,1.2394,1.2757,1.2783,1.2934,1.3006,1.3059,1.3148,1.3365,1.3365,1.3555,1.3722,1.3919,1.4120,1.4723,1.4745,1.4905,1.4916,1.5142,1.5291,1.5752,1.5891,1.5897
190.0,5.5,0.0608,0.1154,0.1424,0.1489,0.1894,0.1989,0.2109,0.2307,0.2351,0.2392,0.2638,0.2850,0.3153,0.3265,0.3354,0.3621,0.3831,0.3882,0.3943,0.4021,0.4021,0.4047,0.4072,0.4089,0.4114,0.4131,0.4131,0.4517,0.4617,0.4718,0.4857,0.4904,0.5045,0.5064,0.5395,0.5573,0.5858,0.5979,0.6089,0.6919,0.6937,0.6977,0.6984,0.7680,0.7864,0.7873,0.7913,0.7982,0.8020,0.8031,0.8036,0.8042,0.8042,0.8044,0.8053,0.8055,0.8205,0.8802,0.8828,0.9026,0.9549,0.9731,0.9786,1.0539,1.0640,1.0746,1.0969,1.1026,1.1310,1.1475,1.1482,1.1485,1.1650,1.1707,1.1863,1.2063,1.2063,1.2076,1.2080,1.2081,1.2084,1.2429,1.2553,1.2610,1.2645,1.2670,1.2831,1.3133,1.3613,1.3633,1.3641,1.3724,1.3974,1.4210,1.4587,1.4598,1.5230,1.5400,1.5546,1.5563
190.0,5.8,0.0609,0.1156,0.1427,0.1487,0.1915,0.1987,0.2128,0.2326,0.2369,0.2401,0.2639,0.2859,0.3168,0.3292,0.3375,0.3621,0.3856,0.3908,0.3968,0.4048,0.4049,0.4075,0.4101,0.4115,0.4145,0.4155,0.4156,0.4519,0.4640,0.4720,0.4894,0.4935,0.5074,0.5082,0.5408,0.5585,0.5910,0.6021,0.6125,0.6968,0.6983,0.7011,0.7052,0.7695,0.7911,0.7922,0.7928,0.7986,0.8073,0.8083,0.8091,0.8097,0.8098,0.8100,0.8108,0.8109,0.8294,0.8863,0.8890,0.9082,0.9660,0.9796,0.9854,1.0563,1.0710,1.0820,1.1083,1.1103,1.1327,1.1484,1.1487,1.1541,1.1710,1.1788,1.1940,1.2146,1.2147,1.2159,1.2164,1.2164,1.2167,1.2494,1.2647,1.2679,1.2711,1.2758,1.2894,1.3209,1.3643,1.3703,1.3727,1.3807,1.3991,1.4393,1.4684,1.4698,1.5362,1.5489,1.5651,1.5669
190.0,6.1,0.0609,0.1157,0.1432,0.1485,0.1930,0.1984,0.2141,0.2342,0.2385,0.2406,0.2638,0.2874,0.3179,0.3314,0.3393,0.3622,0.3879,0.3931,0.3987,0.4073,0.4073,0.4099,0.4127,0.4137,0.4171,0.4177,0.4177,0.4522,0.4657,0.4721,0.4924,0.4962,0.5097,0.5113,0.5421,0.5597,0.5952,0.6059,0.6157,0.7012,0.7024,0.7035,0.7109,0.7731,0.7916,0.7966,0.7976,0.7987,0.8119,0.8129,0.8139,0.8146,0.8146,0.8148,0.8156,0.8157,0.8368,0.8916,0.8944,0.9116,0.9753,0.9855,0.9914,1.0607,1.0771,1.0886,1.1144,1.1156,1.1357,1.1486,1.1489,1.1600,1.1761,1.1859,1.2008,1.2219,1.2219,1.2232,1.2236,1.2237,1.2240,1.2552,1.2653,1.2720,1.2832,1.2849,1.2953,1.3256,1.3647,1.3759,1.3810,1.3880,1.3997,1.4551,1.4768,1.4786,1.5424,1.5551,1.5739,1.5764
