14,14,14,14,15,15,16,16,17,17,17,17,17,18,20,20,21,21,21,21,23
14,14,14,14,15,15,16,16,17,17,17,17,17,19,20,20,21,21,21,23,24
14,14,14,15,16,16,16,16,17,17,17,17,18,19,20,21,21,21,23,24,25
14,14,14,16,16,16,16,16,16,17,17,17,18,20,20,21,21,23,24,25,28
14,14,15,16,16,16,16,16,16,17,17,18,20,20,20,21,21,23,24,28,28
