7.845924 -1.603494 7.860146 0.009248 7.860146 -4.292226 7.845924 -1.439461 7.840337 -1.309752 7.840337 -1.758332 7.840337 -25.795184 7.860146 3.176806 7.860146 187.132008 7.840337 -3.859255 7.845924 2.736118 7.845924 -4.809108 7.840337 -7.402442 7.860146 -2.465242 7.860146 63.795269 7.840337 -1.495687 7.845924 -0.401992 7.845924 -0.381150
3.931824 -0.795130 3.928621 0.053159 3.928621 -0.945775 3.931824 -0.418750 3.919650 -0.915079 3.919650 -0.494445 3.919650 -11.806283 3.928621 1.997769 3.928621 46.782647 3.919650 -2.197537 3.931824 1.663235 3.931824 -1.070021 3.919650 -3.856959 3.928621 -1.160540 3.928621 15.770339 3.919650 -0.529352 3.931824 -0.190440 3.931824 -0.097582
2.454747 -0.468136 2.455129 -0.064862 2.455129 -0.503561 2.454747 -0.137002 2.450263 -0.530152 2.450263 -0.225251 2.450263 -7.141933 2.455129 1.402968 2.455129 18.361629 2.450263 -1.576306 2.454747 1.528996 2.454747 -0.757670 2.450263 -2.277541 2.455129 -0.655598 2.455129 5.991613 2.450263 -0.289560 2.454747 -0.107074 2.454747 0.003128
1.778974 -0.332610 1.785714 -0.074134 1.785714 -0.307161 1.778974 -0.064458 1.785916 -0.361458 1.785916 -0.134503 1.785916 -4.975311 1.785714 1.012993 1.785714 9.425438 1.785916 -1.308300 1.778974 1.223845 1.778974 -0.466751 1.785916 -1.622414 1.785714 -0.424167 1.785714 3.065631 1.785916 -0.212313 1.778974 -0.077652 1.778974 0.020251
1.406011 -0.242233 1.401004 -0.046498 1.401004 -0.197278 1.406011 -0.036364 1.401383 -0.304718 1.401383 -0.041350 1.401383 -3.463890 1.401004 0.902528 1.401004 5.539863 1.401383 -1.009355 1.406011 0.939014 1.406011 -0.363843 1.401383 -1.255647 1.401004 -0.297975 1.401004 1.849904 1.401383 -0.100432 1.406011 -0.068834 1.406011 0.028600
1.156559 -0.182112 1.156517 -0.008991 1.156517 -0.103521 1.156559 -0.044070 1.153230 -0.228761 1.153230 -0.032224 1.153230 -2.660786 1.156517 0.922628 1.156517 3.584619 1.153230 -0.986238 1.156559 0.829778 1.156559 -0.184583 1.153230 -0.998913 1.156517 -0.185793 1.156517 1.249801 1.153230 -0.064107 1.156559 -0.074230 1.156559 0.031415
0.978756 -0.138708 0.983971 0.012226 0.983971 -0.093796 0.978756 -0.028706 0.981017 -0.191674 0.981017 -0.023814 0.981017 -1.969756 0.983971 0.873760 0.983971 2.549181 0.981017 -0.924507 0.978756 0.800522 0.978756 -0.124824 0.981017 -0.827966 0.983971 -0.133713 0.983971 0.886565 0.981017 -0.026765 0.978756 -0.067823 0.978756 0.039044
0.784756 -0.079125 0.786960 -0.001020 0.786960 -0.064327 0.784756 -0.038036 0.785837 -0.162998 0.785837 0.006740 0.785837 -1.277064 0.786960 0.811904 0.786960 1.602580 0.785837 -0.761760 0.784756 0.673100 0.784756 -0.115048 0.785837 -0.667182 0.786960 -0.099047 0.786960 0.559312 0.785837 0.012239 0.784756 -0.070215 0.784756 0.023339
10.306198 -1.830789 10.313917 -0.449769 10.313917 -6.379928 10.306198 -2.826240 10.312290 -2.417883 10.312290 -2.783433 10.312290 -31.355480 10.313917 2.314472 10.313917 343.792612 10.312290 -8.338319 10.306198 5.141125 10.306198 -6.602181 10.312290 -10.021010 10.313917 -3.984011 10.313917 110.622023 10.312290 -2.693564 10.306198 -0.192852 10.306198 -0.853745
5.145268 -1.165563 5.154536 0.028293 5.154536 -1.398568 5.145268 -0.674675 5.152760 -1.255794 5.152760 -0.478457 5.152760 -14.853726 5.154536 0.607843 5.154536 85.111630 5.152760 -3.028737 5.145268 2.246515 5.145268 -1.683132 5.152760 -5.018597 5.154536 -1.844126 5.154536 27.408856 5.152760 -0.629434 5.145268 -0.294792 5.145268 -0.204245
3.221746 -0.609238 3.208179 0.188893 3.208179 -0.571371 3.221746 -0.239508 3.226067 -0.685709 3.226067 -0.213357 3.226067 -10.429185 3.208179 0.988697 3.208179 32.327862 3.226067 -2.171177 3.221746 1.399734 3.221746 -1.038809 3.226067 -3.096582 3.208179 -0.974459 3.208179 10.455047 3.226067 -0.371713 3.221746 -0.177867 3.221746 -0.039648
