14.284776 -5.548275 14.178650 0.274570 14.178650 8.864731 14.284776 3.734636 14.186644 -3.384063 14.186644 2.368523 14.186644 -42.893622 14.178650 6.432149 14.178650 582.968494 14.186644 3.731236 14.284776 5.614802 14.284776 -1.791563 14.186644 -12.550954 14.178650 -4.587969 14.178650 183.966659 14.186644 -2.570364 14.284776 0.412585 14.284776 1.609641
7.158818 -2.383143 7.153012 -0.410290 7.153012 1.982124 7.158818 0.859368 7.131537 -1.559635 7.131537 0.309526 7.131537 -21.462020 7.153012 3.422178 7.153012 147.080293 7.131537 -0.635934 7.158818 2.161098 7.158818 -0.100737 7.131537 -6.367911 7.153012 -1.977542 7.153012 46.314559 7.131537 -0.755288 7.158818 0.160426 7.158818 0.415684
4.428080 -1.287761 4.465466 -0.512148 4.465466 0.678979 4.428080 0.355140 4.474136 -1.070618 4.474136 0.017907 4.474136 -13.097430 4.465466 2.410144 4.465466 57.170834 4.474136 -0.954791 4.428080 1.371706 4.428080 -0.109296 4.474136 -3.930304 4.465466 -1.143241 4.465466 17.956172 4.474136 -0.380079 4.428080 0.077586 4.428080 0.193643
3.249071 -0.853314 3.218550 -0.292174 3.218550 0.295853 3.249071 0.204459 3.230050 -0.755387 3.230050 -0.035521 3.230050 -9.241173 3.218550 2.031012 3.218550 29.340474 3.230050 -1.068982 3.249071 1.017714 3.249071 -0.146389 3.230050 -2.814487 3.218550 -0.748182 3.218550 9.266076 3.230050 -0.220116 3.249071 0.062022 3.249071 0.120017
2.540330 -0.568401 2.538164 -0.229182 2.538164 0.213508 2.540330 0.141871 2.534399 -0.595559 2.534399 -0.039235 2.534399 -6.979461 2.538164 1.846092 2.538164 18.153394 2.534399 -1.020602 2.540330 0.886265 2.540330 -0.036656 2.534399 -2.180480 2.538164 -0.534560 2.538164 5.675344 2.534399 -0.154649 2.540330 0.038373 2.540330 0.087737
2.093080 -0.335834 2.088369 -0.189180 2.088369 0.157725 2.093080 0.093523 2.096945 -0.464200 2.096945 -0.022778 2.096945 -5.592753 2.088369 1.609319 2.088369 12.350961 2.096945 -0.917569 2.093080 0.778329 2.093080 -0.055097 2.096945 -1.795673 2.088369 -0.409482 2.088369 3.792883 2.096945 -0.097566 2.093080 0.025378 2.093080 0.069834
1.780028 -0.152947 1.776609 -0.151045 1.776609 0.092724 1.780028 0.080422 1.778090 -0.394908 1.778090 -0.013873 1.778090 -4.713718 1.776609 1.540854 1.776609 8.777497 1.778090 -0.782484 1.780028 0.662945 1.780028 -0.052321 1.778090 -1.513276 1.776609 -0.309288 1.776609 2.730312 1.778090 -0.077739 1.780028 0.015300 1.780028 0.053653
1.418646 0.058434 1.424172 -0.140320 1.424172 0.069471 1.418646 0.058994 1.420215 -0.331230 1.420215 0.025400 1.420215 -3.657181 1.424172 1.430837 1.424172 5.700860 1.420215 -0.705874 1.418646 0.571515 1.418646 -0.038766 1.420215 -1.203554 1.424172 -0.225079 1.424172 1.723670 1.420215 -0.025646 1.418646 0.002289 1.418646 0.042373
11.434078 -3.927396 11.357873 0.997292 11.357873 4.100770 11.434078 1.768345 11.360330 -3.178392 11.360330 0.877406 11.360330 -32.343551 11.357873 3.953516 11.357873 371.029651 11.360330 0.301010 11.434078 2.998537 11.434078 -0.260860 11.360330 -9.998267 11.357873 -3.306075 11.357873 117.987389 11.360330 -1.805151 11.434078 0.208860 11.434078 1.046662
5.741774 -1.909527 5.715787 -0.178460 5.715787 1.056661 5.741774 0.482321 5.716068 -1.319453 5.716068 0.170299 5.716068 -17.165160 5.715787 3.626786 5.715787 92.911771 5.716068 -1.044189 5.741774 1.991815 5.741774 -0.075240 5.716068 -5.046925 5.715787 -1.458824 5.715787 29.690139 5.716068 -0.569985 5.741774 0.123891 5.741774 0.304301
