7.448210 -1.265982 7.469042 -0.955008 7.469042 -1.011413 7.448210 -1.104182 7.467553 -2.021587 7.467553 -0.576116 7.467553 -26.849352 7.469042 -6.739537 7.469042 218.615547 7.467553 -10.731269 7.448210 3.290148 7.448210 -1.495346 7.467553 -7.976662 7.469042 -4.165939 7.469042 63.427026 7.467553 -1.453690 7.448210 -0.282497 7.448210 0.060024
3.726496 -0.670582 3.731666 -0.038415 3.731666 -0.130532 3.726496 -0.191881 3.736023 -0.882890 3.736023 -0.229913 3.736023 -13.236045 3.731666 -2.089328 3.731666 52.207855 3.736023 -3.492685 3.726496 1.820963 3.726496 -0.449257 3.736023 -3.853074 3.731666 -1.799003 3.731666 15.396960 3.736023 -0.537526 3.726496 -0.166106 3.726496 0.087525
2.332275 -0.375117 2.333709 0.081564 2.333709 -0.106787 2.332275 -0.076965 2.333338 -0.516014 2.333338 -0.120798 2.333338 -7.914307 2.333709 -0.735532 2.333709 19.708738 2.333338 -2.363730 2.332275 1.342927 2.332275 -0.254721 2.333338 -2.300396 2.333709 -0.899934 2.333709 5.728144 2.333338 -0.352575 2.332275 -0.106223 2.332275 0.064963
1.698769 -0.207481 1.696433 0.103261 1.696433 -0.112317 1.698769 -0.045234 1.698009 -0.350027 1.698009 -0.067612 1.698009 -5.074446 1.696433 -0.229460 1.696433 9.686885 1.698009 -2.012985 1.698769 0.939662 1.698769 -0.094728 1.698009 -1.570111 1.696433 -0.501615 1.696433 2.842978 1.698009 -0.215971 1.698769 -0.100869 1.698769 0.056036
1.333050 -0.102017 1.336564 0.047298 1.336564 -0.061244 1.333050 -0.022755 1.335146 -0.273355 1.335146 -0.036461 1.335146 -3.703236 1.336564 0.221789 1.336564 5.710030 1.335146 -1.571181 1.333050 0.726914 1.333050 -0.090920 1.335146 -1.207639 1.336564 -0.320836 1.336564 1.721197 1.335146 -0.132377 1.333050 -0.087407 1.333050 0.048904
1.098451 -0.008063 1.100048 0.046781 1.100048 -0.040215 1.098451 -0.023779 1.100745 -0.222199 1.100745 -0.003456 1.100745 -2.825760 1.100048 0.421555 1.100048 3.658986 1.100745 -1.363689 1.098451 0.584266 1.098451 -0.121224 1.100745 -0.966262 1.100048 -0.196854 1.100048 1.133657 1.100745 -0.070024 1.098451 -0.067672 1.098451 0.031614
0.933957 0.063881 0.932259 0.068381 0.932259 -0.037360 0.933957 -0.022016 0.934179 -0.190900 0.934179 -0.000379 0.934179 -2.259203 0.932259 0.409661 0.932259 2.526480 0.934179 -1.242429 0.933957 0.544142 0.933957 -0.109988 0.934179 -0.814489 0.932259 -0.124992 0.932259 0.769545 0.934179 -0.035499 0.933957 -0.063121 0.933957 0.030784
0.746921 0.175626 0.746417 0.064151 0.746417 -0.021399 0.746921 -0.030902 0.747964 -0.159764 0.747964 0.016205 0.747964 -1.560401 0.746417 0.507073 0.746417 1.579282 0.747964 -1.106187 0.746921 0.415011 0.746921 -0.151873 0.747964 -0.655925 0.746417 -0.058294 0.746417 0.492589 0.747964 0.006717 0.746921 -0.062239 0.746921 0.018825
10.318132 -1.998756 10.318353 -2.823576 10.318353 -3.513025 10.318132 -1.795770 10.311818 -2.563218 10.311818 -2.512664 10.311818 -37.692524 10.318353 -8.634921 10.318353 417.633547 10.311818 -10.937934 10.318132 5.413623 10.318132 -4.626134 10.311818 -10.853435 10.318353 -6.439693 10.318353 121.461054 10.311818 -2.534585 10.318132 -0.464486 10.318132 0.164894
5.158643 -0.877134 5.150941 -0.585329 5.150941 -1.025377 5.158643 -0.637239 5.161665 -1.203429 5.161665 -0.418247 5.161665 -18.986881 5.150941 -4.807417 5.150941 102.878225 5.161665 -5.238164 5.158643 2.208104 5.158643 -1.003827 5.161665 -5.445028 5.150941 -2.697335 5.150941 29.690842 5.161665 -0.860503 5.158643 -0.215263 5.158643 0.005775
3.226020 -0.610254 3.224282 -0.086361 3.224282 -0.364636 3.226020 -0.200314 3.225062 -0.741485 3.225062 -0.263798 3.225062 -11.263963 3.224282 -2.574753 3.224282 38.458570 3.225062 -3.047578 3.226020 1.758573 3.226020 -0.513979 3.225062 -3.279128 3.224282 -1.474233 3.224282 11.214756 3.225062 -0.500188 3.226020 -0.140428 3.226020 0.073510
2.346246 -0.431065 2.343945 0.033975 2.343945 -0.230464 2.346246 -0.077993 2.346860 -0.515293 2.346860 -0.130513 2.346860 -8.168596 2.343945 -1.127647 2.343945 19.425428 2.346860 -2.602315 2.346246 1.368394 2.346246 -0.350146 2.346860 -2.285003 2.343945 -0.906893 2.343945 5.728102 2.346860 -0.367396 2.346246 -0.090170 2.346246 0.059666
1.843594 -0.351757 1.843017 -0.038989 1.843017 -0.179088 1.843594 -0.044506 1.844139 -0.426203 1.844139 -0.107363 1.844139 -6.386129 1.843017 -0.396720 1.843017 11.577913 1.844139 -2.289963 1.843594 1.040566 1.843594 -0.190305 1.844139 -1.777311 1.843017 -0.631206 1.843017 3.419760 1.844139 -0.260210 1.843594 -0.090184 1.843594 0.053071
1.518844 -0.266166 1.517147 -0.029938 1.517147 -0.080514 1.518844 -0.027118 1.517980 -0.323067 1.517980 -0.040872 1.517980 -4.866443 1.517147 -0.144986 1.517147 7.557017 1.517980 -1.930124 1.518844 0.865794 1.518844 -0.220507 1.517980 -1.401293 1.517147 -0.407596 1.517147 2.264236 1.517980 -0.173589 1.518844 -0.074182 1.518844 0.057054
1.291037 -0.225050 1.286080 -0.015943 1.286080 -0.101111 1.291037 -0.032010 1.289505 -0.279275 1.289505 -0.035119 1.289505 -4.139072 1.286080 0.230774 1.286080 5.180409 1.289505 -1.691333 1.291037 0.703384 1.291037 -0.145359 1.289505 -1.159864 1.286080 -0.274589 1.286080 1.581153 1.289505 -0.128347 1.291037 -0.079843 1.291037 0.050081
1.031068 -0.153923 1.031578 0.019295 1.031578 -0.044018 1.031068 -0.035314 1.035107 -0.234675 1.035107 -0.008185 1.035107 -3.384792 1.031578 0.436613 1.031578 3.141641 1.035107 -1.349683 1.031068 0.625667 1.031068 -0.170249 1.035107 -0.929350 1.031578 -0.181765 1.031578 0.987375 1.035107 -0.046196 1.031068 -0.065806 1.031068 0.038517
