1,141439008768.0000
2,0.0000
3,26.0405
4,0.0000
5,0.0000
6,0.0000
7,16451228672.0000
8,0.0000
9,0.0000
10,22.8280
11,0.0000
12,37333590016.0000
13,0.0000
14,19521320960.0000
15,0.0000
16,1919828480.0000
17,0.0000
18,84.8964
19,18.2465
20,85838594048.0000
21,0.0000
22,0.0000
23,0.0000
24,12.2255
25,0.0000
26,0.0000
27,0.1178
28,2299431.5000
29,0.0000
30,0.0000
31,38569545728.0000
32,0.0000
33,16.8041
34,0.0000
35,0.0000
36,49.7506
37,149587935232.0000
38,4016486656.0000
39,0.0000
40,0.0000
41,10.5004
42,0.0000
43,3482484224.0000
44,0.0000
45,134992288.0000
46,162.8373
47,0.0000
48,5.1191
49,0.0000
50,5.1222
51,0.0001
52,0.0000
53,0.0180
54,1291225216.0000
55,1.0376
56,680590144.0000
57,0.0000
58,0.5845
59,33502128.0000
60,29278526.0000
61,0.0000
62,0.0000
63,345900.2500
64,0.0077
65,0.0000
66,0.9644
67,0.0001
68,5793317.0000
69,0.0000
70,0.0000
71,0.0004
72,0.0000
73,13878062.0000
74,29.6475
75,0.0000
76,691155904.0000
77,900.8380
78,0.0000
79,0.0000
80,0.0000
81,52708204.0000
82,0.3138
83,0.0000
84,0.0000
85,0.0000
86,350152160.0000
87,0.0000
88,2269221120.0000
89,51325.4297
90,0.0000
91,2.5185
92,0.0000
93,0.0000
94,0.1121
95,0.0000
96,485917248.0000
97,0.0000
98,0.0000
99,236062512.0000
100,0.0000
