1001,-0.00147623,-1.05285e-10,-0.000608065,-9.23955e-12,0.000451647,4.87755e-11
1002,-0.00145735,-3.07873e-11,-0.00128633,-9.53559e-12,0.000452618,4.87573e-11
1003,-0.00140718,1.67761e-10,-0.00310297,-1.03242e-11,0.000455675,4.86906e-11
1004,-0.00135724,3.66226e-10,-0.00493326,-1.12171e-11,0.000459396,4.85942e-11
1005,-0.00130744,5.64333e-10,-0.00677969,-1.21081e-11,0.000463758,4.84714e-11
1006,-0.00125768,7.61974e-10,-0.00864484,-1.29969e-11,0.000468778,4.8322e-11
1007,-0.00120797,9.59229e-10,-0.0105317,-1.4004e-11,0.000474373,4.81429e-11
1008,-0.0011582,1.1558e-09,-0.0124418,-1.50082e-11,0.000480457,4.79377e-11
1009,-0.00110832,1.35157e-09,-0.0143772,-1.60092e-11,0.00048706,4.77063e-11
1010,-0.00105832,1.54663e-09,-0.0163405,-1.71192e-11,0.000494066,4.74461e-11
1011,-0.00100814,1.74067e-09,-0.0183323,-1.82253e-11,0.000501351,4.71605e-11
1012,-0.000957765,1.9336e-09,-0.0203538,-1.93273e-11,0.00050896,4.68496e-11
1013,-0.000907198,2.12547e-09,-0.0224068,-2.05193e-11,0.000516761,4.65114e-11
1014,-0.000856408,2.31602e-09,-0.0244911,-2.17064e-11,0.000524612,4.61489e-11
1015,-0.000805391,2.50514e-09,-0.0266068,-2.28885e-11,0.000532575,4.57621e-11
1016,-0.000754195,2.69287e-09,-0.0287551,-2.41377e-11,0.000540512,4.53499e-11
1017,-0.00070279,2.87898e-09,-0.0309347,-2.53811e-11,0.000548276,4.49147e-11
1018,-0.000651213,3.06336e-09,-0.033145,-2.66186e-11,0.000555948,4.44566e-11
1019,-0.000599513,3.24604e-09,-0.0353863,-2.78991e-11,0.000563392,4.39751e-11
1020,-0.000547699,3.42681e-09,-0.0376565,-2.91731e-11,0.00057046,4.34722e-11
1021,-0.000495802,3.60558e-09,-0.0399541,-3.04402e-11,0.000577252,4.29479e-11
1022,-0.000443905,3.78233e-09,-0.042279,-3.17259e-11,0.000583637,4.24024e-11
1023,-0.000392024,3.95692e-09,-0.044628,-3.30042e-11,0.000589474,4.18372e-11
1024,-0.000340204,4.12926e-09,-0.0469993,-3.42747e-11,0.000594879,4.12521e-11
1025,-0.000288538,4.29929e-09,-0.0493919,-3.55385e-11,0.000599729,4.06482e-11
1026,-0.000237052,4.46691e-09,-0.0518023,-3.67939e-11,0.000603886,4.00264e-11
1027,-0.0001858,4.63205e-09,-0.0542278,-3.8041e-11,0.000607489,3.93865e-11
1028,-0.000134881,4.79461e-09,-0.0566673,-3.92534e-11,0.000610417,3.87301e-11
1029,-8.43212e-05,4.95455e-09,-0.0591165,-4.04568e-11,0.000612542,3.80578e-11
1030,-3.41901e-05,5.11178e-09,-0.0615726,-4.1651e-11,0.000614018,3.73691e-11
1031,1.54163e-05,5.26618e-09,-0.0640339,-4.27792e-11,0.000614733,3.66666e-11
1032,6.44636e-05,5.41776e-09,-0.066496,-4.38977e-11,0.000614559,3.59502e-11
1033,0.000112893,5.56644e-09,-0.0689554,-4.50065e-11,0.000613673,3.52193e-11
1034,0.000160611,5.71206e-09,-0.0714106,-4.60132e-11,0.000611965,3.44775e-11
1035,0.000207572,5.85468e-09,-0.0738566,-4.70097e-11,0.000609311,3.37239e-11
1036,0.000253724,5.99424e-09,-0.0762901,-4.79959e-11,0.000605906,3.29581e-11
1037,0.000298981,6.1305e-09,-0.0787091,-4.88396e-11,0.000601645,3.21846e-11
1038,0.000343298,6.26361e-09,-0.0811087,-4.96726e-11,0.000596404,3.1402e-11
1039,0.000386636,6.39353e-09,-0.0834851,-5.04949e-11,0.000590398,3.06096e-11
1040,0.000428899,6.51995e-09,-0.0858369,-5.11426e-11,0.000583522,2.98134e-11
1041,0.00047007,6.64311e-09,-0.0881586,-5.17793e-11,0.000575652,2.90115e-11
1042,0.000510096,6.76299e-09,-0.0904467,-5.24049e-11,0.000567023,2.8203e-11
1043,0.000548916,6.87934e-09,-0.0926996,-5.28696e-11,0.00055753,2.7393e-11
1044,0.000586503,6.99236e-09,-0.094912,-5.3323e-11,0.000547049,2.65798e-11
1045,0.000622817,7.10205e-09,-0.0970803,-5.3765e-11,0.000535833,2.57625e-11
1046,0.000657811,7.20822e-09,-0.0992032,-5.40665e-11,0.000523777,2.49452e-11
1047,0.000691461,7.31103e-09,-0.101275,-5.43567e-11,0.000510758,2.41266e-11
1048,0.000723735,7.41046e-09,-0.103293,-5.46353e-11,0.000497047,2.33058e-11
1049,0.0007546,7.50641e-09,-0.105256,-5.47977e-11,0.000482539,2.24861e-11
1050,0.000784035,7.59898e-09,-0.107158,-5.49486e-11,0.000467111,2.16664e-11
1051,0.000812016,7.68817e-09,-0.108996,-5.5088e-11,0.000451049,2.08459e-11
1052,0.000838524,7.7739e-09,-0.11077,-5.513e-11,0.000434249,2.00272e-11
1053,0.000863542,7.85626e-09,-0.112474,-5.51604e-11,0.000416587,1.92097e-11
1054,0.000887056,7.93523e-09,-0.114106,-5.51794e-11,0.000398364,1.83923e-11
1055,0.000909056,8.01078e-09,-0.115664,-5.5111e-11,0.000379475,1.75775e-11
1056,0.00092953,8.08296e-09,-0.117145,-5.5031e-11,0.000359795,1.67648e-11
1057,0.000948473,8.15178e-09,-0.118545,-5.49394e-11,0.000339637,1.59531e-11
1058,0.000965891,8.21719e-09,-0.119865,-5.47598e-11,0.000318897,1.51448e-11
1059,0.000981774,8.27924e-09,-0.121099,-5.45686e-11,0.000297448,1.43395e-11
1060,0.000996126,8.33796e-09,-0.122246,-5.43659e-11,0.000275615,1.35359e-11
1061,0.00100897,8.39326e-09,-0.123307,-5.40619e-11,0.000253291,1.2737e-11
1062,0.00102029,8.44525e-09,-0.124275,-5.37464e-11,0.000230348,1.19422e-11
1063,0.00103011,8.49394e-09,-0.125151,-5.34193e-11,0.000207122,1.11503e-11
1064,0.00103846,8.53916e-09,-0.125934,-5.29726e-11,0.000183503,1.03652e-11
1065,0.00104534,8.58113e-09,-0.126621,-5.25146e-11,0.000159363,9.58636e-12
1066,0.00105076,8.61985e-09,-0.12721,-5.2045e-11,0.000135042,8.81258e-12
1067,0.00105478,8.65524e-09,-0.127702,-5.14688e-11,0.000110432,8.04709e-12
1068,0.00105739,8.68744e-09,-0.128095,-5.08813e-11,8.54002e-05,7.28947e-12
1069,0.00105861,8.71649e-09,-0.128386,-5.02826e-11,6.02937e-05,6.53853e-12
1070,0.00105852,8.74237e-09,-0.128578,-4.95968e-11,3.50042e-05,5.79673e-12
1071,0.00105711,8.76516e-09,-0.128667,-4.88999e-11,9.40185e-06,5.0637e-12
1072,0.0010544,8.78488e-09,-0.128653,-4.81919e-11,-1.61658e-05,4.3383e-12
1073,0.00105047,8.8016e-09,-0.128538,-4.74183e-11,-4.18051e-05,3.62239e-12
1074,0.00104532,8.81534e-09,-0.128319,-4.66338e-11,-6.7644e-05,2.91566e-12
1075,0.00103898,8.82612e-09,-0.127996,-4.58385e-11,-9.33355e-05,2.21703e-12
1076,0.00103154,8.83404e-09,-0.127572,-4.49936e-11,-0.000118984,1.52795e-12
1077,0.00102298,8.83908e-09,-0.127045,-4.41381e-11,-0.000144717,8.48151e-13
1078,0.00101336,8.84129e-09,-0.126414,-4.3272e-11,-0.000170188,1.76617e-13
1079,0.00100276,8.84077e-09,-0.125682,-4.23659e-11,-0.000195502,-4.85451e-13
1080,0.00099117,8.83748e-09,-0.124849,-4.14494e-11,-0.000220783,-1.13836e-12
1081,0.000978639,8.83146e-09,-0.123915,-4.05224e-11,-0.000245692,-1.78301e-12
1082,0.000965273,8.82284e-09,-0.122883,-3.95584e-11,-0.000270331,-2.41834e-12
1083,0.000951055,8.81157e-09,-0.121751,-3.85841e-11,-0.00029482,-3.04472e-12
1084,0.000936031,8.79767e-09,-0.120522,-3.75995e-11,-0.00031883,-3.66296e-12
1085,0.000920318,8.78126e-09,-0.119199,-3.65694e-11,-0.00034246,-4.27186e-12
1086,0.000903896,8.7623e-09,-0.117781,-3.55292e-11,-0.000365828,-4.87187e-12
1087,0.000886809,8.74082e-09,-0.11627,-3.4479e-11,-0.000388615,-5.46367e-12
1088,0.000869193,8.71683e-09,-0.114671,-3.33617e-11,-0.000410917,-6.04512e-12
1089,0.000851005,8.6904e-09,-0.112981,-3.22348e-11,-0.000432852,-6.61615e-12
1090,0.000832305,8.66158e-09,-0.111205,-3.1098e-11,-0.000454112,-7.17732e-12
1091,0.000813214,8.6304e-09,-0.109346,-2.98964e-11,-0.000474795,-7.7267e-12
1092,0.000793701,8.59691e-09,-0.107405,-2.86853e-11,-0.000495013,-8.26432e-12
1093,0.000773805,8.56116e-09,-0.105384,-2.74648e-11,-0.000514475,-8.79059e-12
1094,0.000753662,8.52326e-09,-0.103287,-2.61941e-11,-0.000533273,-9.30422e-12
1095,0.000733231,8.48321e-09,-0.101115,-2.49143e-11,-0.000551515,-9.80553e-12
1096,0.000712547,8.44106e-09,-0.0988718,-2.36254e-11,-0.000568925,-1.02948e-11
1097,0.000691751,8.39696e-09,-0.0965612,-2.23031e-11,-0.000585589,-1.07712e-11
1098,0.000670789,8.35086e-09,-0.0941847,-2.0972e-11,-0.000601611,-1.12353e-11
1099,0.000649708,8.30282e-09,-0.0917453,-1.96321e-11,-0.000616733,-1.16871e-11
1100,0.000628642,8.25302e-09,-0.089248,-1.82718e-11,-0.000631037,-1.21264e-11
1101,0.000607539,8.20137e-09,-0.0866944,-1.6903e-11,-0.000644618,-1.25535e-11
1102,0.00058643,8.14794e-09,-0.0840879,-1.55258e-11,-0.000657241,-1.29687e-11
1103,0.000565458,8.09292e-09,-0.0814335,-1.41378e-11,-0.000668982,-1.33717e-11
1104,0.000544558,8.03622e-09,-0.0787333,-1.27418e-11,-0.000679931,-1.37632e-11
1105,0.000523773,7.97786e-09,-0.0759908,-1.13377e-11,-0.000689874,-1.41431e-11
1106,0.000503235,7.91811e-09,-0.0732112,-9.92937e-12,-0.000698882,-1.45116e-11
1107,0.000482876,7.8568e-09,-0.0703968,-8.51334e-12,-0.00070704,-1.48695e-11
1108,0.000462734,7.79399e-09,-0.0675515,-7.08958e-12,-0.000714155,-1.52166e-11
1109,0.000442933,7.72993e-09,-0.0646805,-5.66033e-12,-0.000720292,-1.55532e-11
1110,0.000423419,7.66444e-09,-0.0617863,-4.22363e-12,-0.000725531,-1.58804e-11
1111,0.0004042,7.59758e-09,-0.0588729,-2.77962e-12,-0.0007297,-1.61978e-11
1112,0.000385423,7.52943e-09,-0.0559455,-1.30752e-12,-0.000732863,-1.65046e-11
1113,0.000367,7.45999e-09,-0.053007,1.71581e-13,-0.000735092,-1.68009e-11
1114,0.000348958,7.38931e-09,-0.0500614,1.65765e-12,-0.000736239,-1.70862e-11
1115,0.000331405,7.31745e-09,-0.0471139,3.17674e-12,-0.000736367,-1.73596e-11
1116,0.000314271,7.24445e-09,-0.0441675,4.70244e-12,-0.000735544,-1.76209e-11
1117,0.00029757,7.17034e-09,-0.0412263,6.23466e-12,-0.000733647,-1.78696e-11
1118,0.000281399,7.0953e-09,-0.0382953,7.78558e-12,-0.000730729,-1.81054e-11
1119,0.000265687,7.01926e-09,-0.0353776,9.3427e-12,-0.00072685,-1.83286e-11
1120,0.000250443,6.94229e-09,-0.0324773,1.09059e-11,-0.000721912,-1.85386e-11
1121,0.000235757,6.86459e-09,-0.0295993,1.24727e-11,-0.000715962,-1.87356e-11
1122,0.000221556,6.78606e-09,-0.0267468,1.40452e-11,-0.000709052,-1.89203e-11
1123,0.00020784,6.70675e-09,-0.0239238,1.56234e-11,-0.000701107,-1.90919e-11
1124,0.000194703,6.62691e-09,-0.021135,1.71936e-11,-0.000692168,-1.9251e-11
1125,0.000182067,6.5464e-09,-0.0183837,1.87692e-11,-0.000682282,-1.93983e-11
1126,0.000169933,6.46527e-09,-0.0156739,2.03499e-11,-0.000671396,-1.9533e-11
1127,0.000158374,6.38378e-09,-0.0130098,2.19131e-11,-0.000659547,-1.9656e-11
1128,0.000147311,6.30177e-09,-0.0103949,2.34812e-11,-0.000646777,-1.9768e-11
1129,0.000136754,6.21928e-09,-0.00783287,2.5054e-11,-0.000633052,-1.98683e-11
1130,0.000126759,6.13662e-09,-0.00532784,2.65998e-11,-0.000618408,-1.99579e-11
1131,0.00011725,6.05357e-09,-0.00288312,2.815e-11,-0.000602881,-2.0038e-11
1132,0.000108231,5.97018e-09,-0.000502298,2.97044e-11,-0.000586458,-2.01078e-11
1133,9.97431e-05,5.88678e-09,0.00181096,3.12271e-11,-0.00056917,-2.01689e-11
1134,9.17278e-05,5.80311e-09,0.00405337,3.27538e-11,-0.000551047,-2.02227e-11
1135,8.41635e-05,5.71921e-09,0.00622161,3.42843e-11,-0.000532097,-2.02685e-11
1136,7.71038e-05,5.63524e-09,0.00831235,3.58028e-11,-0.000512348,-2.03064e-11
1137,7.04691e-05,5.55109e-09,0.0103225,3.73248e-11,-0.000491829,-2.03367e-11
1138,6.42501e-05,5.46681e-09,0.012249,3.88503e-11,-0.000470565,-2.03587e-11
1139,5.84826e-05,5.38246e-09,0.014089,4.03744e-11,-0.000448584,-2.03716e-11
1140,5.30919e-05,5.29805e-09,0.0158395,4.19015e-11,-0.000425917,-2.03749e-11
1141,4.80646e-05,5.21363e-09,0.0174981,4.34316e-11,-0.000402604,-2.03681e-11
1142,4.34255e-05,5.12934e-09,0.0190621,4.49502e-11,-0.000378671,-2.0351e-11
1143,3.91066e-05,5.04512e-09,0.020529,4.64714e-11,-0.000354146,-2.03241e-11
1144,3.50918e-05,4.96102e-09,0.0218967,4.79951e-11,-0.000329082,-2.02866e-11
1145,3.13957e-05,4.87722e-09,0.0231631,4.94971e-11,-0.000303504,-2.02389e-11
1146,2.79577e-05,4.79362e-09,0.024326,5.10012e-11,-0.00027744,-2.01817e-11
