1001,-0.0133292,-2.18499e-10,-0.00499244,3.20799e-12,-0.000162562,-3.05292e-13
1002,-0.0133422,-2.18852e-10,-0.0047542,3.0028e-12,-0.000155534,-3.13148e-13
1003,-0.0133751,-2.19803e-10,-0.0041698,2.45586e-12,-0.000137146,-3.324e-13
1004,-0.0134057,-2.20963e-10,-0.00365841,2.04876e-12,-0.000119479,-3.4544e-13
1005,-0.0134341,-2.22123e-10,-0.00321586,1.64362e-12,-0.000102723,-3.55902e-13
1006,-0.0134606,-2.23274e-10,-0.00283856,1.24116e-12,-8.68498e-05,-3.63821e-13
1007,-0.0134851,-2.24583e-10,-0.00252324,9.60164e-13,-7.19325e-05,-3.66144e-13
1008,-0.0135078,-2.25869e-10,-0.00226554,6.83021e-13,-5.80461e-05,-3.65861e-13
1009,-0.013529,-2.27125e-10,-0.00206135,4.11417e-13,-4.51736e-05,-3.62961e-13
1010,-0.0135487,-2.28464e-10,-0.00190671,2.28107e-13,-3.33214e-05,-3.55386e-13
1011,-0.0135671,-2.29749e-10,-0.00179743,4.62209e-14,-2.24957e-05,-3.45269e-13
1012,-0.0135843,-2.30968e-10,-0.00172943,-1.35391e-13,-1.26854e-05,-3.32665e-13
1013,-0.0136005,-2.32201e-10,-0.00169862,-2.56336e-13,-3.86013e-06,-3.16138e-13
1014,-0.0136157,-2.33351e-10,-0.0017012,-3.76373e-13,4.01174e-06,-2.97118e-13
1015,-0.01363,-2.34409e-10,-0.00173338,-4.94067e-13,1.09404e-05,-2.75606e-13
1016,-0.0136437,-2.35429e-10,-0.00179133,-5.6692e-13,1.69733e-05,-2.50638e-13
1017,-0.0136567,-2.36337e-10,-0.0018717,-6.38509e-13,2.21601e-05,-2.2325e-13
1018,-0.0136691,-2.37124e-10,-0.00197113,-7.08451e-13,2.65133e-05,-1.93487e-13
1019,-0.0136811,-2.37826e-10,-0.00208623,-7.44954e-13,3.00852e-05,-1.60695e-13
1020,-0.0136928,-2.38385e-10,-0.00221414,-7.81582e-13,3.29314e-05,-1.25708e-13
1021,-0.0137041,-2.38793e-10,-0.00235198,-8.18483e-13,3.50684e-05,-8.86163e-14
1022,-0.0137152,-2.39072e-10,-0.00249688,-8.32837e-13,3.6547e-05,-4.90277e-14
1023,-0.0137261,-2.39175e-10,-0.00264643,-8.52704e-13,3.74209e-05,-7.67073e-15
1024,-0.0137368,-2.39094e-10,-0.00279827,-8.77222e-13,3.77124e-05,3.53484e-14
1025,-0.0137475,-2.38849e-10,-0.00295005,-8.8876e-13,3.74667e-05,8.02635e-14
1026,-0.0137582,-2.38405e-10,-0.00309981,-9.05899e-13,3.67322e-05,1.26544e-13
1027,-0.0137689,-2.3776e-10,-0.00324564,-9.26369e-13,3.55369e-05,1.741e-13
1028,-0.0137796,-2.36931e-10,-0.00338574,-9.35798e-13,3.39195e-05,2.23084e-13
1029,-0.0137904,-2.35898e-10,-0.00351853,-9.44207e-13,3.19215e-05,2.73159e-13
1030,-0.0138013,-2.34654e-10,-0.00364255,-9.53026e-13,2.95765e-05,3.24154e-13
1031,-0.0138124,-2.33201e-10,-0.00375649,-9.59288e-13,2.69162e-05,3.75968e-13
1032,-0.0138236,-2.31531e-10,-0.00385913,-9.65146e-13,2.39753e-05,4.28398e-13
1033,-0.0138349,-2.29647e-10,-0.00394944,-9.68776e-13,2.07918e-05,4.81326e-13
1034,-0.0138465,-2.27549e-10,-0.00402654,-9.68169e-13,1.73913e-05,5.34633e-13
1035,-0.0138582,-2.25229e-10,-0.00408956,-9.67885e-13,1.38022e-05,5.88072e-13
1036,-0.0138701,-2.2269e-10,-0.00413783,-9.67244e-13,1.00658e-05,6.41509e-13
1037,-0.0138822,-2.19931e-10,-0.00417088,-9.65432e-13,6.20259e-06,6.94795e-13
1038,-0.0138945,-2.16952e-10,-0.00418818,-9.64234e-13,2.23588e-06,7.47746e-13
1039,-0.013907,-2.13754e-10,-0.00418938,-9.64774e-13,-1.79145e-06,8.00186e-13
1040,-0.0139197,-2.10338e-10,-0.00417439,-9.65879e-13,-5.86334e-06,8.51984e-13
1041,-0.0139326,-2.06708e-10,-0.00414296,-9.6917e-13,-9.96091e-06,9.02975e-13
1042,-0.0139457,-2.02865e-10,-0.00409508,-9.75383e-13,-1.40413e-05,9.53011e-13
1043,-0.0139589,-1.98814e-10,-0.00403095,-9.83753e-13,-1.8092e-05,1.00196e-12
1044,-0.0139723,-1.94565e-10,-0.00395061,-9.91583e-13,-2.20978e-05,1.04975e-12
1045,-0.0139859,-1.90126e-10,-0.00385433,-9.96953e-13,-2.60176e-05,1.09629e-12
1046,-0.0139996,-1.85509e-10,-0.00374258,-9.95945e-13,-2.98415e-05,1.14156e-12
1047,-0.0140135,-1.80722e-10,-0.00361566,-9.87529e-13,-3.35569e-05,1.18552e-12
1048,-0.0140275,-1.75765e-10,-0.00347409,-9.76056e-13,-3.7126e-05,1.22802e-12
