1,0.0000
2,0.0002
3,0.0000
4,3523106.7500
5,4839489.0000
6,9806173.0000
7,0.0000
8,0.0121
9,0.0001
10,0.0000
11,0.0844
12,0.0000
13,1805112.2500
14,5920.6538
15,0.0000
16,0.0090
17,0.0000
18,0.0000
19,0.0000
20,0.0000
21,0.0001
22,17186.7480
23,807208.8750
24,0.0022
25,2183677.7500
26,0.0000
27,0.0000
28,0.0000
29,0.0001
30,789181.0625
31,59.8561
32,0.0000
33,0.0000
34,0.0179
35,2339.9771
36,0.0000
37,0.0000
38,282085.9688
39,0.0000
40,0.0000
41,0.0000
42,0.0069
43,0.0000
44,1111.1621
45,0.0000
46,0.0000
47,0.0000
48,0.0000
49,0.0000
50,172158.5625
51,438.3701
52,0.0000
53,0.0000
54,0.0003
55,36.2639
56,0.0001
57,703.2413
58,0.0000
59,0.0000
60,0.0000
61,643.2130
62,0.0008
63,0.0000
64,0.0000
65,0.0003
66,129576.4453
67,0.1819
68,106774.5703
69,0.0000
70,0.0000
71,0.0287
72,317.4612
73,0.0000
74,0.0000
75,0.0000
76,0.0003
77,0.0000
78,3735.3521
79,0.0000
80,0.1070
81,5081.5308
82,1.2317
83,263305.0625
84,0.0000
85,0.0000
86,0.0000
87,0.0000
88,0.0000
89,2201.3145
90,0.0000
91,90363.6562
92,0.0089
93,0.0000
94,0.0001
95,0.0000
96,0.0006
97,0.0000
98,522.8515
99,0.0000
100,5442.9458
