1,0.0551
2,0.1046
3,0.1389
4,0.1399
5,0.1985
6,0.2069
7,0.2087
8,0.2220
9,0.2366
10,0.2393
11,0.2409
12,0.2746
13,0.2846
14,0.3173
15,0.3364
16,0.3375
17,0.3397
18,0.3498
19,0.3564
20,0.3647
21,0.3945
22,0.3945
23,0.3963
24,0.3981
25,0.4010
26,0.4040
27,0.4043
28,0.4052
29,0.4125
30,0.4140
31,0.4153
32,0.4191
33,0.4305
34,0.4927
35,0.5076
36,0.5089
37,0.5105
38,0.5646
39,0.5660
40,0.5822
41,0.5978
42,0.5987
43,0.6420
44,0.6798
45,0.6872
46,0.6921
47,0.7673
48,0.7674
49,0.7777
50,0.7777
51,0.7785
52,0.7859
53,0.7869
54,0.7870
55,0.7875
56,0.7889
57,0.7890
58,0.7890
59,0.7898
60,0.7898
61,0.8220
62,0.8704
63,0.8804
64,0.9026
65,0.9368
66,0.9425
67,0.9752
68,0.9785
69,0.9830
70,0.9992
71,1.0278
72,1.0289
73,1.0699
74,1.0702
75,1.0803
76,1.1501
77,1.1652
78,1.1671
79,1.1673
80,1.1834
81,1.1834
82,1.1835
83,1.1847
84,1.1850
85,1.1855
86,1.1860
87,1.1880
88,1.2315
89,1.2561
90,1.2608
91,1.2853
92,1.3081
93,1.3501
94,1.3563
95,1.4151
96,1.4330
97,1.4519
98,1.4612
99,1.4678
100,1.4698
