1,0.0000
2,274487.8750
3,0.0027
4,0.0000
5,0.0045
6,0.0045
7,195336.6250
8,0.0000
9,86820.7344
10,0.0000
11,35352520.0000
12,0.3450
13,0.0000
14,0.0012
15,282718.2500
16,0.0006
17,0.0000
18,0.0000
19,531250.8750
20,0.0000
21,1711.9806
22,0.0000
23,0.0000
24,599190.8125
25,0.0000
26,0.0000
27,0.0000
28,0.0000
29,0.0064
30,0.0000
31,38.3976
32,0.0000
33,0.0000
34,23842.4570
35,0.0000
36,0.0000
37,0.0000
38,0.0000
39,0.0000
40,0.0263
41,0.0000
42,19.8135
43,0.0000
44,15576.3789
45,0.0000
46,0.0000
47,0.0000
48,0.0000
49,0.0010
50,317.1662
51,0.0000
52,31.5201
53,0.0000
54,0.0720
55,36697.3750
56,0.0000
57,0.5605
58,0.0002
59,0.0000
60,0.0000
61,0.0000
62,0.0000
63,0.0002
64,35740.3086
65,343498.3125
66,0.0000
67,7.6513
68,0.0000
69,0.0066
70,0.0000
71,0.0000
72,0.1437
73,0.0000
74,0.0051
75,0.0000
76,6574778.0000
77,238241.6406
78,1063867.0000
79,0.0000
80,0.0000
81,0.0003
82,2083.8242
83,0.0000
84,0.0000
85,0.0000
86,0.0000
87,401245.1562
88,0.0000
89,0.0000
90,0.0133
91,0.0000
92,0.0018
93,0.0000
94,8.5861
95,0.0000
96,0.0000
97,0.0070
98,3070.8391
99,0.0000
100,0.0000
