1001,9.94935e-09,0.00738732,2.11968e-09,0.00164544,1.18486e-10,0.000766031
1002,9.95963e-09,0.00782934,1.94654e-09,0.00211714,1.12869e-10,0.00078299
1003,9.98573e-09,0.00903616,1.52537e-09,0.00337471,9.82554e-11,0.000827227
1004,1.001e-08,0.0102728,1.16181e-09,0.00463814,8.42664e-11,0.000870213
1005,1.00326e-08,0.0115472,8.52748e-10,0.00590076,7.09916e-11,0.000911793
1006,1.00535e-08,0.0128572,5.95352e-10,0.00716236,5.84276e-11,0.000951972
1007,1.0073e-08,0.0141997,3.86835e-10,0.00842307,4.66046e-11,0.000990762
1008,1.00912e-08,0.0155737,2.24063e-10,0.00968234,3.55499e-11,0.00102818
1009,1.0108e-08,0.0169769,1.03952e-10,0.01094,2.52685e-11,0.00106422
1010,1.01238e-08,0.0184137,2.33644e-11,0.0121907,1.57506e-11,0.00109878
1011,1.01385e-08,0.0198755,-2.06782e-11,0.0134395,6.99001e-12,0.00113199
1012,1.01522e-08,0.0213599,-3.12236e-11,0.0146859,-1.00486e-12,0.00116386
1013,1.01651e-08,0.0228773,-1.14388e-11,0.0159203,-8.26224e-12,0.00119419
1014,1.01772e-08,0.0244127,3.59361e-11,0.0171519,-1.48098e-11,0.0012232
1015,1.01887e-08,0.0259635,1.08042e-10,0.0183807,-2.06399e-11,0.00125091
1016,1.01995e-08,0.0275461,2.01892e-10,0.0195928,-2.57883e-11,0.00127703
1017,1.02098e-08,0.0291391,3.15013e-10,0.0208015,-3.02924e-11,0.00130187
1018,1.02197e-08,0.0307407,4.44816e-10,0.0220068,-3.41482e-11,0.00132544
1019,1.02292e-08,0.0323712,5.88595e-10,0.0231911,-3.73885e-11,0.00134738
1020,1.02383e-08,0.0340054,7.44143e-10,0.0243716,-4.00571e-11,0.00136808
1021,1.02472e-08,0.0356405,9.09169e-10,0.0255479,-4.21555e-11,0.00138755
1022,1.02558e-08,0.037302,1.08132e-09,0.0266995,-4.37196e-11,0.00140536
