1,-0.0000
2,-397.2520
3,0.0000
4,0.0050
5,0.0123
6,-0.0076
7,-0.0000
8,-187.2775
9,-29.4724
10,-0.0000
11,124.0084
12,0.0000
13,-0.0206
14,0.0014
15,0.0000
16,-152.6538
17,0.0000
18,-0.0000
19,0.0000
20,0.0097
21,-152.3120
22,0.0042
23,-0.0002
24,654.8897
25,-0.0280
26,-0.0000
27,0.0000
28,-0.0000
29,-18.3141
30,-20.6071
31,0.0112
32,-0.0000
33,-0.0000
34,0.0073
35,-0.0000
36,-102.7436
37,0.0000
38,-0.0001
39,-11.9924
40,-0.0000
41,0.0000
42,0.0000
43,0.0034
44,-84.2448
45,-0.0000
46,-0.0000
47,-0.0000
48,-0.0000
49,9.1836
50,-0.0000
51,0.0000
52,-94.1765
53,-0.0030
54,-5.3313
55,0.0014
56,0.0000
57,-0.0000
58,0.0000
59,0.0031
60,0.0000
61,0.0000
62,-71.5835
63,-0.0000
64,-6.4030
65,79.2764
66,0.1189
67,-0.0000
68,-0.0000
69,0.0012
70,22.6650
71,0.0000
72,-0.0018
73,0.0000
74,-0.0000
75,-0.0129
76,25.2332
77,-0.0000
78,-54.5760
79,0.0000
80,0.1263
81,33.4807
82,0.3542
83,-243.8009
84,0.0000
85,0.0000
86,-0.0000
87,-0.0000
88,0.0000
89,0.0057
90,-9.5111
91,0.0000
92,-0.0031
93,8.0116
94,0.0000
95,0.0000
96,-0.0000
97,-0.0005
98,54.0571
99,-0.0403
100,-0.0000
