1,0.0552
2,0.1047
3,0.1391
4,0.1398
5,0.1988
6,0.2061
7,0.2091
8,0.2212
9,0.2357
10,0.2385
11,0.2407
12,0.2753
13,0.2843
14,0.3171
15,0.3362
16,0.3374
17,0.3389
18,0.3491
19,0.3563
20,0.3637
21,0.3932
22,0.3933
23,0.3969
24,0.3970
25,0.3999
26,0.4029
27,0.4034
28,0.4041
29,0.4138
30,0.4140
31,0.4157
32,0.4184
33,0.4297
34,0.4949
35,0.5059
36,0.5073
37,0.5103
38,0.5644
39,0.5659
40,0.5851
41,0.5958
42,0.5967
43,0.6446
44,0.6834
45,0.6849
46,0.6898
47,0.7650
48,0.7664
49,0.7770
50,0.7775
51,0.7776
52,0.7834
53,0.7843
54,0.7851
55,0.7865
56,0.7865
57,0.7866
58,0.7873
59,0.7873
60,0.7916
61,0.8254
62,0.8677
63,0.8775
64,0.9080
65,0.9375
66,0.9405
67,0.9720
68,0.9780
69,0.9830
70,0.9975
71,1.0309
72,1.0355
73,1.0668
74,1.0706
75,1.0774
76,1.1511
77,1.1617
78,1.1639
79,1.1735
80,1.1798
81,1.1798
82,1.1808
83,1.1810
84,1.1814
85,1.1822
86,1.1828
87,1.1849
88,1.2333
89,1.2527
90,1.2568
91,1.2883
92,1.3168
93,1.3462
94,1.3520
95,1.4129
96,1.4356
97,1.4473
98,1.4669
99,1.4694
100,1.4710
