3.570600000000001550e-02,1.585273808099474380e-03,3.689900000000001512e-02,1.272181801826843817e-02,3.689900000000001512e-02,-5.568501835124917143e-03,3.570600000000001550e-02,1.430145876990029929e-02,3.670599999999990537e-02,-9.865371624005891960e-02,3.670599999999990537e-02,-1.120969513763750425e-01,3.670599999999990537e-02,-1.221961842271007015e+00,3.689900000000001512e-02,1.100849318246227337e+00,3.689900000000001512e-02,-1.012147656554394981e+00,3.670599999999990537e-02,2.614171768300777021e-02,3.570600000000001550e-02,3.970938142563471551e-01,3.570600000000001550e-02,8.764181890026068178e-02,3.670599999999990537e-02,-3.356292217292060620e-01,3.689900000000001512e-02,1.491432762800670719e-03,3.689900000000001512e-02,-4.811229865047563781e-01,3.670599999999990537e-02,1.136149220166720042e-01,3.570600000000001550e-02,-4.425858446293523540e-02,3.570600000000001550e-02,6.493669853982364515e-03
3.277845918367347511e-01,-6.329235702055113766e-02,3.269840408163265377e-01,1.362889810015088798e-03,3.269840408163265377e-01,1.539864768986687338e-02,3.277845918367347511e-01,2.059259349949482676e-02,3.265595510204080676e-01,-1.453806578794774040e-01,3.265595510204080676e-01,-1.014526612723075094e-01,3.265595510204080676e-01,-1.550492489999643730e+00,3.269840408163265377e-01,1.326806970718489076e+00,3.269840408163265377e-01,-2.575365868002441605e-01,3.265595510204080676e-01,7.294278969316336791e-03,3.277845918367347511e-01,4.674003051331854230e-01,3.277845918367347511e-01,4.903186700880129978e-02,3.265595510204080676e-01,-4.737954410655121906e-01,3.269840408163265377e-01,-1.445530612282985850e-02,3.269840408163265377e-01,-2.021262760643547374e-01,3.265595510204080676e-01,1.035611306477177695e-01,3.277845918367347511e-01,-4.015589831229054996e-02,3.277845918367347511e-01,1.268060291803574380e-02
6.198631836734694867e-01,-1.326434382351120433e-01,6.170690816326530603e-01,-1.064840062018390654e-02,6.170690816326530603e-01,4.100195127436090381e-02,6.198631836734694867e-01,2.816838729383219775e-02,6.164131020408162298e-01,-1.947909704032588785e-01,6.164131020408162298e-01,-8.988559496358194956e-02,6.164131020408162298e-01,-1.917183272448343079e+00,6.170690816326530603e-01,1.573397732127913784e+00,6.170690816326530603e-01,6.888334130595754612e-01,6.164131020408162298e-01,-1.523893650666208188e-02,6.198631836734694867e-01,5.416233672519907838e-01,6.198631836734694867e-01,2.746751285772452977e-03,6.164131020408162298e-01,-6.240145998257702331e-01,6.170690816326530603e-01,-3.130974508110251353e-02,6.170690816326530603e-01,1.482473068944725192e-01,6.164131020408162298e-01,9.232429822435928024e-02,6.198631836734694867e-01,-3.594960340570030333e-02,6.198631836734694867e-01,1.946552876192497727e-02
9.119417755102041667e-01,-2.062441050974941348e-01,9.071541224489796384e-01,-2.329952179379324306e-02,9.071541224489796384e-01,7.178800956229480779e-02,9.119417755102041667e-01,3.724371130272918773e-02,9.062666530612244475e-01,-2.468352549327663681e-01,9.062666530612244475e-01,-7.738266089228751365e-02,9.062666530612244475e-01,-2.322980630705296257e+00,9.071541224489796384e-01,1.840865129791189325e+00,9.071541224489796384e-01,1.853050877175883793e+00,9.062666530612244475e-01,-4.152249465885515800e-02,9.119417755102041667e-01,6.196202233812089233e-01,9.119417755102041667e-01,-5.178493342876228089e-02,9.062666530612244475e-01,-7.860847942137847433e-01,9.071541224489796384e-01,-4.908271369658998018e-02,9.071541224489796384e-01,5.793432410369125929e-01,9.062666530612244475e-01,7.983588750264170031e-02,9.119417755102041667e-01,-3.164450167009347226e-02,9.119417755102041667e-01,2.689261076482374335e-02
1.204020367346938958e+00,-2.837708885398139147e-01,1.197239163265306106e+00,-3.657091154672342803e-02,1.197239163265306106e+00,1.082818814070487523e-01,1.204020367346938958e+00,4.806538071274024659e-02,1.196120204081632554e+00,-3.014336478050001489e-01,1.196120204081632554e+00,-6.393908088532873624e-02,1.196120204081632554e+00,-2.768065372140217750e+00,1.197239163265306106e+00,2.129099092003345461e+00,1.197239163265306106e+00,3.261802039212487792e+00,1.196120204081632554e+00,-7.141426816334772720e-02,1.204020367346938958e+00,7.011816094342746553e-01,1.204020367346938958e+00,-1.150022745627214404e-01,1.196120204081632554e+00,-9.595580941973322897e-01,1.197239163265306106e+00,-6.778326220088609633e-02,1.197239163265306106e+00,1.100546082523900182e+00,1.196120204081632554e+00,6.602671459151721045e-02,1.204020367346938958e+00,-2.724601744083759991e-02,1.204020367346938958e+00,3.500900052009114916e-02
1.496098959183673749e+00,-3.647972146748088562e-01,1.487324204081632573e+00,-5.043507297907856568e-02,1.487324204081632573e+00,1.509517571253755630e-01,1.496098959183673749e+00,6.091324314294738196e-02,1.485973755102040661e+00,-3.584725308289207213e-01,1.485973755102040661e+00,-4.956036142004160983e-02,1.485973755102040661e+00,-3.251646768898146522e+00,1.487324204081632573e+00,2.437538620064302552e+00,1.487324204081632573e+00,4.941769911148048422e+00,1.485973755102040661e+00,-1.044715596451057937e-01,1.496098959183673749e+00,7.860256865446264563e-01,1.496098959183673749e+00,-1.871413688990680724e-01,1.485973755102040661e+00,-1.143718011313115790e+00,1.487324204081632573e+00,-8.741878106420064576e-02,1.487324204081632573e+00,1.721015517387772586e+00,1.485973755102040661e+00,5.082766261816606956e-02,1.496098959183673749e+00,-2.276020252105320774e-02,1.496098959183673749e+00,4.386507994467159222e-02
1.788177551020408318e+00,-4.488060375688047721e-01,1.777409244897959262e+00,-6.485510745093892027e-02,1.777409244897959262e+00,2.001778393432861458e-01,1.788177551020408318e+00,7.609100410073427190e-02,1.775827306122448990e+00,-4.178031847288368184e-01,1.775827306122448990e+00,-3.426406770793005707e-02,1.775827306122448990e+00,-3.771798088556583828e+00,1.777409244897959262e+00,2.765100152748681595e+00,1.777409244897959262e+00,6.918782782032186773e+00,1.775827306122448990e+00,-1.398566704139696526e-01,1.788177551020408318e+00,8.738010021680917561e-01,1.788177551020408318e+00,-2.681972626967884521e-01,1.775827306122448990e+00,-1.337583708570338370e+00,1.777409244897959262e+00,-1.079951341095793382e-01,1.777409244897959262e+00,2.449398683102462559e+00,1.775827306122448990e+00,3.417044640667965538e-02,1.788177551020408318e+00,-1.819371465586183678e-02,1.788177551020408318e+00,5.351468149119908979e-02
2.080256142857143331e+00,-5.352227431477238895e-01,2.067494285714285507e+00,-7.978180195673956199e-02,2.067494285714285507e+00,2.562587065468892034e-01,2.080256142857143331e+00,9.390086017164900323e-02,2.065680857142856652e+00,-4.792451083711091187e-01,2.065680857142856652e+00,-1.807974154083930030e-02,2.065680857142856652e+00,-4.325481727000660470e+00,2.067494285714285507e+00,3.110207229956880592e+00,2.067494285714285507e+00,9.216418876629159485e+00,2.065680857142856652e+00,-1.763103246434125637e-01,2.080256142857143331e+00,9.641058352453313329e-01,2.080256142857143331e+00,-3.579688587442967362e-01,2.065680857142856652e+00,-1.539955835240910176e+00,2.067494285714285507e+00,-1.295167067741559430e-01,2.067494285714285507e+00,3.293523037327662273e+00,2.065680857142856652e+00,1.598777057919642530e-02,2.080256142857143331e+00,-1.355375534099906298e-02,2.080256142857143331e+00,6.401514401914609742e-02
2.372334734693877678e+00,-6.234614513209399966e-01,2.357579326530612196e+00,-9.514989602262513557e-02,2.357579326530612196e+00,3.194415995512391859e-01,2.372334734693877678e+00,1.146154544608138370e-01,2.355534408163265425e+00,-5.425950979860396650e-01,2.355534408163265425e+00,-1.046438370792102113e-03,2.355534408163265425e+00,-4.908838684040868650e+00,2.357579326530612196e+00,3.470897908000240228e+00,2.357579326530612196e+00,1.185461956808959272e+01,2.355534408163265425e+00,-2.122489824284055082e-01,2.372334734693877678e+00,1.056518784958001778e+00,2.372334734693877678e+00,-4.561577736175865816e-01,2.355534408163265425e+00,-1.749495754637321543e+00,2.357579326530612196e+00,-1.519863383322260786e-01,2.357579326530612196e+00,4.260197136937655671e+00,2.355534408163265425e+00,-3.787663272809771442e-03,2.372334734693877678e+00,-8.847965754533337890e-03,2.372334734693877678e+00,7.542707492052969087e-02
2.664413326530612913e+00,-7.129683678031063510e-01,2.647664367346938885e+00,-1.108752954374119248e-01,2.647664367346938885e+00,3.899095415013034138e-01,2.664413326530612913e+00,1.384610728946414904e-01,2.645387959183673310e+00,-6.076400435022257795e-01,2.645387959183673310e+00,1.679098129057682298e-02,2.645387959183673310e+00,-5.517658157549060860e+00,2.647664367346938885e+00,3.844939688615955919e+00,2.647664367346938885e+00,1.484908126508569381e+01,2.645387959183673310e+00,-2.460306973895884930e-01,2.664413326530612913e+00,1.150628317904198061e+00,2.664413326530612913e+00,-5.624837285646739904e-01,2.645387959183673310e+00,-1.964814854799707078e+00,2.647664367346938885e+00,-1.754050746855165543e-01,2.647664367346938885e+00,5.355245516189431676e+00,2.645387959183673310e+00,-2.522498126876637770e-02,2.664413326530612913e+00,-4.084294626812423612e-03,2.664413326530612913e+00,8.781376413940567005e-02
