1,10.5620
2,0.0000
3,1842378309632.0000
4,0.0001
5,0.0000
6,0.0000
7,1104.3450
8,0.0000
9,0.0000
10,312165761024.0000
11,0.0000
12,51.1113
13,0.0000
14,0.0000
15,1.5742
16,0.0000
17,147.0202
18,4245852782592.0000
19,257.6839
20,50270777344.0000
21,0.0000
22,0.0000
23,0.0001
24,0.0000
25,1971244160.0000
26,0.0000
27,2.1437
28,18158260224.0000
29,0.0000
30,0.0000
31,0.0000
32,650.2473
33,3302656835584.0000
34,0.0000
35,171264819200.0000
36,0.0001
37,406.4417
38,0.0000
39,0.0000
40,136407842816.0000
41,80.0562
42,52.6963
43,0.0000
44,0.0000
45,592509056.0000
46,54.0787
47,2342.8030
48,139188174848.0000
49,0.0000
50,97965187072.0000
51,63849.0078
52,188900376576.0000
53,0.0003
54,0.0000
55,0.0000
56,0.0000
57,25.7763
58,1485764480.0000
59,0.0000
60,15.6541
61,0.0000
62,0.0000
63,68168056832.0000
64,0.0000
65,27769.4199
66,0.0000
67,0.0000
68,413584097280.0000
69,0.0000
70,1050.1996
71,0.0000
72,0.0000
73,477618208768.0000
74,497.5862
75,0.0000
76,84790575104.0000
77,0.0003
78,286602428416.0000
79,0.0000
80,0.0000
81,0.0000
82,0.0002
83,1.0988
84,6563446784.0000
85,0.0000
86,0.4401
87,41221.1719
88,685580222464.0000
89,0.0000
90,227568.0156
91,0.0000
92,0.0000
93,0.0003
94,154966671360.0000
95,1179014272.0000
96,168.5503
97,0.0000
98,0.0000
99,0.0000
100,3202.8169
